,id_visitor,dim_session_number,ds,ts_min,ts_max,did_search,sent_message,sent_booking_request,deltat,desktop,phone,other
1455,8bcc70ec-7426-4341-8581-e3eb21ab21f1,99,2014-12-29 00:00:00,2014-12-29 23:25:24,2014-12-29 23:27:30,0,0,0,0 days 00:02:06.000000000,0,1,0
1456,8bcc70ec-7426-4341-8581-e3eb21ab21f1,100,2015-01-01 00:00:00,2015-01-01 20:31:50,2015-01-01 20:33:17,1,0,0,0 days 00:01:27.000000000,0,1,0
1457,8bcc70ec-7426-4341-8581-e3eb21ab21f1,101,2015-01-12 00:00:00,2015-01-12 23:28:11,2015-01-12 23:30:39,0,0,0,0 days 00:02:28.000000000,0,1,0
1458,8bcc70ec-7426-4341-8581-e3eb21ab21f1,102,2015-01-12 00:00:00,2015-01-12 23:28:47,2015-01-12 23:31:57,0,1,0,0 days 00:03:10.000000000,0,1,0
1459,8bcc70ec-7426-4341-8581-e3eb21ab21f1,103,2015-01-19 00:00:00,2015-01-19 06:36:02,2015-01-19 06:36:21,0,0,0,0 days 00:00:19.000000000,0,1,0
1460,8bcc70ec-7426-4341-8581-e3eb21ab21f1,7,2014-08-28 00:00:00,2014-08-28 22:51:52,2014-08-28 22:55:34,0,0,0,0 days 00:03:42.000000000,0,1,0
1461,8bcc70ec-7426-4341-8581-e3eb21ab21f1,8,2014-08-28 00:00:00,2014-08-28 23:40:24,2014-08-28 23:46:44,0,0,0,0 days 00:06:20.000000000,0,1,0
1462,8bcc70ec-7426-4341-8581-e3eb21ab21f1,9,2014-08-29 00:00:00,2014-08-29 08:01:29,2014-08-29 08:01:29,0,0,0,0 days 00:00:00.000000000,0,1,0
1463,8bcc70ec-7426-4341-8581-e3eb21ab21f1,10,2014-08-30 00:00:00,2014-08-30 08:06:32,2014-08-30 08:06:32,0,0,0,0 days 00:00:00.000000000,0,1,0
1464,8bcc70ec-7426-4341-8581-e3eb21ab21f1,11,2014-08-30 00:00:00,2014-08-30 21:19:41,2014-08-30 21:19:41,0,0,0,0 days 00:00:00.000000000,0,1,0
1465,8bcc70ec-7426-4341-8581-e3eb21ab21f1,12,2014-08-30 00:00:00,2014-08-30 22:46:16,2014-08-30 23:10:23,1,0,0,0 days 00:24:07.000000000,0,1,0
1466,8bcc70ec-7426-4341-8581-e3eb21ab21f1,13,2014-08-30 00:00:00,2014-08-30 23:41:36,2014-08-30 23:43:22,0,0,0,0 days 00:01:46.000000000,0,1,0
1467,8bcc70ec-7426-4341-8581-e3eb21ab21f1,14,2014-08-31 00:00:00,2014-08-31 08:58:23,2014-08-31 09:17:12,1,0,0,0 days 00:18:49.000000000,0,1,0
1468,8bcc70ec-7426-4341-8581-e3eb21ab21f1,15,2014-09-01 00:00:00,2014-09-01 22:02:24,2014-09-01 22:04:44,0,0,0,0 days 00:02:20.000000000,0,1,0
1469,8bcc70ec-7426-4341-8581-e3eb21ab21f1,16,2014-09-02 00:00:00,2014-09-02 23:46:29,2014-09-02 23:48:29,1,0,0,0 days 00:02:00.000000000,0,1,0
1470,8bcc70ec-7426-4341-8581-e3eb21ab21f1,17,2014-09-03 00:00:00,2014-09-03 02:34:54,2014-09-03 04:37:25,1,0,1,0 days 02:02:31.000000000,0,1,0
1471,8bcc70ec-7426-4341-8581-e3eb21ab21f1,18,2014-09-03 00:00:00,2014-09-03 03:34:47,2014-09-03 03:37:52,0,0,0,0 days 00:03:05.000000000,0,1,0
1472,8bcc70ec-7426-4341-8581-e3eb21ab21f1,19,2014-09-03 00:00:00,2014-09-03 05:11:01,2014-09-03 05:13:10,0,0,0,0 days 00:02:09.000000000,0,1,0
1473,8bcc70ec-7426-4341-8581-e3eb21ab21f1,54,2014-10-05 00:00:00,2014-10-05 04:13:27,2014-10-05 04:14:32,0,0,0,0 days 00:01:05.000000000,1,0,0
1474,8bcc70ec-7426-4341-8581-e3eb21ab21f1,55,2014-10-05 00:00:00,2014-10-05 21:43:30,2014-10-05 21:45:42,0,1,0,0 days 00:02:12.000000000,0,1,0
1475,8bcc70ec-7426-4341-8581-e3eb21ab21f1,60,2014-10-15 00:00:00,2014-10-15 21:58:13,2014-10-15 21:58:18,0,0,0,0 days 00:00:05.000000000,0,1,0
1476,8bcc70ec-7426-4341-8581-e3eb21ab21f1,59,2014-10-13 00:00:00,2014-10-13 00:37:56,2014-10-13 00:38:10,0,0,0,0 days 00:00:14.000000000,0,1,0
1477,8bcc70ec-7426-4341-8581-e3eb21ab21f1,62,2014-10-21 00:00:00,2014-10-21 22:33:38,2014-10-21 22:36:56,0,1,0,0 days 00:03:18.000000000,0,1,0
1478,8bcc70ec-7426-4341-8581-e3eb21ab21f1,61,2014-10-21 00:00:00,2014-10-21 11:49:10,2014-10-21 11:49:46,0,0,0,0 days 00:00:36.000000000,0,1,0
1479,8bcc70ec-7426-4341-8581-e3eb21ab21f1,77,2014-10-28 00:00:00,2014-10-28 06:08:52,2014-10-28 06:09:07,0,0,0,0 days 00:00:15.000000000,0,1,0
1480,8bcc70ec-7426-4341-8581-e3eb21ab21f1,47,2014-10-02 00:00:00,2014-10-02 00:55:06,2014-10-02 00:58:07,0,0,0,0 days 00:03:01.000000000,0,1,0
1481,8bcc70ec-7426-4341-8581-e3eb21ab21f1,46,2014-10-01 00:00:00,2014-10-01 21:50:18,2014-10-01 22:18:48,1,0,1,0 days 00:28:30.000000000,0,1,0
1482,8bcc70ec-7426-4341-8581-e3eb21ab21f1,45,2014-10-01 00:00:00,2014-10-01 10:22:30,2014-10-01 10:23:30,0,0,0,0 days 00:01:00.000000000,1,0,0
1483,8bcc70ec-7426-4341-8581-e3eb21ab21f1,44,2014-10-01 00:00:00,2014-10-01 10:09:03,2014-10-01 10:12:45,1,0,0,0 days 00:03:42.000000000,0,1,0
1484,8bcc70ec-7426-4341-8581-e3eb21ab21f1,58,2014-10-08 00:00:00,2014-10-08 09:45:41,2014-10-08 09:46:59,0,0,0,0 days 00:01:18.000000000,0,0,1
1485,8bcc70ec-7426-4341-8581-e3eb21ab21f1,57,2014-10-08 00:00:00,2014-10-08 07:33:05,2014-10-08 07:34:55,1,0,0,0 days 00:01:50.000000000,0,1,0
1486,8bcc70ec-7426-4341-8581-e3eb21ab21f1,56,2014-10-06 00:00:00,2014-10-06 23:13:33,2014-10-06 23:14:33,1,0,0,0 days 00:01:00.000000000,0,1,0
1487,8bcc70ec-7426-4341-8581-e3eb21ab21f1,20,2014-09-03 00:00:00,2014-09-03 05:53:45,2014-09-03 05:53:47,0,0,0,0 days 00:00:02.000000000,0,1,0
1488,8bcc70ec-7426-4341-8581-e3eb21ab21f1,43,2014-10-01 00:00:00,2014-10-01 03:09:12,2014-10-01 03:11:57,1,0,0,0 days 00:02:45.000000000,0,1,0
1489,8bcc70ec-7426-4341-8581-e3eb21ab21f1,42,2014-09-30 00:00:00,2014-09-30 09:48:59,2014-09-30 10:46:17,1,0,0,0 days 00:57:18.000000000,0,1,0
1490,8bcc70ec-7426-4341-8581-e3eb21ab21f1,41,2014-09-30 00:00:00,2014-09-30 09:19:47,2014-09-30 10:39:01,1,1,1,0 days 01:19:14.000000000,1,0,0
1491,8bcc70ec-7426-4341-8581-e3eb21ab21f1,40,2014-09-30 00:00:00,2014-09-30 07:59:11,2014-09-30 08:29:57,1,0,0,0 days 00:30:46.000000000,1,0,0
1492,8bcc70ec-7426-4341-8581-e3eb21ab21f1,39,2014-09-30 00:00:00,2014-09-30 07:22:28,2014-09-30 07:26:35,1,0,0,0 days 00:04:07.000000000,0,1,0
1493,8bcc70ec-7426-4341-8581-e3eb21ab21f1,78,2014-11-02 00:00:00,2014-11-02 06:18:33,2014-11-02 06:20:48,0,0,0,0 days 00:02:15.000000000,0,1,0
1494,8bcc70ec-7426-4341-8581-e3eb21ab21f1,79,2014-11-21 00:00:00,2014-11-21 03:57:05,2014-11-21 03:57:07,0,0,0,0 days 00:00:02.000000000,0,1,0
1495,8bcc70ec-7426-4341-8581-e3eb21ab21f1,80,2014-11-29 00:00:00,2014-11-29 01:23:37,2014-11-29 01:23:37,0,0,0,0 days 00:00:00.000000000,0,1,0
1496,8bcc70ec-7426-4341-8581-e3eb21ab21f1,81,2014-11-29 00:00:00,2014-11-29 04:12:07,2014-11-29 04:12:07,0,0,0,0 days 00:00:00.000000000,0,1,0
1497,8bcc70ec-7426-4341-8581-e3eb21ab21f1,38,2014-09-24 00:00:00,2014-09-24 07:56:08,2014-09-24 07:59:56,1,0,0,0 days 00:03:48.000000000,0,1,0
1498,8bcc70ec-7426-4341-8581-e3eb21ab21f1,37,2014-09-23 00:00:00,2014-09-23 04:09:20,2014-09-23 04:26:39,0,0,0,0 days 00:17:19.000000000,0,1,0
1499,8bcc70ec-7426-4341-8581-e3eb21ab21f1,36,2014-09-16 00:00:00,2014-09-16 08:59:40,2014-09-16 08:59:58,0,0,0,0 days 00:00:18.000000000,0,1,0
1500,8bcc70ec-7426-4341-8581-e3eb21ab21f1,35,2014-09-13 00:00:00,2014-09-13 09:21:29,2014-09-13 09:24:02,0,0,0,0 days 00:02:33.000000000,0,1,0
1501,8bcc70ec-7426-4341-8581-e3eb21ab21f1,34,2014-09-11 00:00:00,2014-09-11 09:53:54,2014-09-11 10:00:04,0,0,0,0 days 00:06:10.000000000,0,1,0
1502,8bcc70ec-7426-4341-8581-e3eb21ab21f1,82,2014-11-30 00:00:00,2014-11-30 20:50:11,2014-11-30 20:55:33,0,0,0,0 days 00:05:22.000000000,0,0,1
1503,8bcc70ec-7426-4341-8581-e3eb21ab21f1,83,2014-12-03 00:00:00,2014-12-03 21:49:27,2014-12-03 22:24:29,0,0,0,0 days 00:35:02.000000000,0,1,0
1504,8bcc70ec-7426-4341-8581-e3eb21ab21f1,33,2014-09-06 00:00:00,2014-09-06 08:28:27,2014-09-06 08:30:45,0,0,0,0 days 00:02:18.000000000,0,1,0
1505,8bcc70ec-7426-4341-8581-e3eb21ab21f1,32,2014-09-06 00:00:00,2014-09-06 06:54:15,2014-09-06 07:18:30,1,1,1,0 days 00:24:15.000000000,0,1,0
1506,8bcc70ec-7426-4341-8581-e3eb21ab21f1,31,2014-09-06 00:00:00,2014-09-06 06:50:36,2014-09-06 07:22:01,0,0,0,0 days 00:31:25.000000000,1,0,0
1507,8bcc70ec-7426-4341-8581-e3eb21ab21f1,30,2014-09-06 00:00:00,2014-09-06 05:24:17,2014-09-06 05:32:24,1,0,0,0 days 00:08:07.000000000,1,0,0
1508,8bcc70ec-7426-4341-8581-e3eb21ab21f1,29,2014-09-06 00:00:00,2014-09-06 01:25:40,2014-09-06 01:29:05,1,0,0,0 days 00:03:25.000000000,1,0,0
1509,8bcc70ec-7426-4341-8581-e3eb21ab21f1,28,2014-09-06 00:00:00,2014-09-06 00:45:30,2014-09-06 01:48:06,1,0,0,0 days 01:02:36.000000000,0,1,0
1510,8bcc70ec-7426-4341-8581-e3eb21ab21f1,104,2015-01-20 00:00:00,2015-01-20 03:55:01,2015-01-20 03:55:26,0,0,0,0 days 00:00:25.000000000,0,1,0
1511,8bcc70ec-7426-4341-8581-e3eb21ab21f1,105,2015-01-30 00:00:00,2015-01-30 02:10:25,2015-01-30 02:11:51,0,0,0,0 days 00:01:26.000000000,0,1,0
1512,8bcc70ec-7426-4341-8581-e3eb21ab21f1,106,2015-01-30 00:00:00,2015-01-30 02:10:43,2015-01-30 02:13:16,0,1,0,0 days 00:02:33.000000000,0,1,0
1513,8bcc70ec-7426-4341-8581-e3eb21ab21f1,107,2015-02-14 00:00:00,2015-02-14 03:07:55,2015-02-14 03:08:15,0,0,0,0 days 00:00:20.000000000,0,1,0
1514,8bcc70ec-7426-4341-8581-e3eb21ab21f1,108,2015-02-26 00:00:00,2015-02-26 00:13:11,2015-02-26 00:14:00,0,0,0,0 days 00:00:49.000000000,0,1,0
1515,8bcc70ec-7426-4341-8581-e3eb21ab21f1,109,2015-03-09 00:00:00,2015-03-09 01:19:17,2015-03-09 01:19:17,0,0,0,0 days 00:00:00.000000000,0,1,0
1516,8bcc70ec-7426-4341-8581-e3eb21ab21f1,51,2014-10-03 00:00:00,2014-10-03 02:10:41,2014-10-03 02:11:18,0,0,0,0 days 00:00:37.000000000,1,0,0
1517,8bcc70ec-7426-4341-8581-e3eb21ab21f1,53,2014-10-04 00:00:00,2014-10-04 20:26:19,2014-10-04 20:26:32,0,0,0,0 days 00:00:13.000000000,0,1,0
1518,8bcc70ec-7426-4341-8581-e3eb21ab21f1,52,2014-10-03 00:00:00,2014-10-03 03:18:08,2014-10-03 03:21:23,0,1,0,0 days 00:03:15.000000000,0,1,0
1519,8bcc70ec-7426-4341-8581-e3eb21ab21f1,27,2014-09-05 00:00:00,2014-09-05 06:42:13,2014-09-05 06:52:20,0,0,0,0 days 00:10:07.000000000,1,0,0
1520,8bcc70ec-7426-4341-8581-e3eb21ab21f1,26,2014-09-05 00:00:00,2014-09-05 00:35:44,2014-09-05 00:38:28,1,0,0,0 days 00:02:44.000000000,1,0,0
1521,8bcc70ec-7426-4341-8581-e3eb21ab21f1,25,2014-09-05 00:00:00,2014-09-05 00:33:28,2014-09-05 01:07:06,0,0,0,0 days 00:33:38.000000000,0,1,0
1522,8bcc70ec-7426-4341-8581-e3eb21ab21f1,24,2014-09-03 00:00:00,2014-09-03 21:59:22,2014-09-03 21:59:28,0,0,0,0 days 00:00:06.000000000,0,1,0
1523,e4edb1c6-e36d-4a37-9573-b93108dc0d2c,6,2015-02-20 00:00:00,2015-02-20 21:05:15,2015-02-20 21:17:48,1,0,0,0 days 00:12:33.000000000,0,1,0
1524,e4edb1c6-e36d-4a37-9573-b93108dc0d2c,7,2015-02-21 00:00:00,2015-02-21 08:50:51,2015-02-21 09:02:53,1,0,0,0 days 00:12:02.000000000,0,1,0
1525,e4edb1c6-e36d-4a37-9573-b93108dc0d2c,8,2015-02-22 00:00:00,2015-02-22 08:54:36,2015-02-22 09:09:40,1,0,0,0 days 00:15:04.000000000,0,1,0
1526,e4edb1c6-e36d-4a37-9573-b93108dc0d2c,9,2015-02-23 00:00:00,2015-02-23 03:46:15,2015-02-23 03:46:50,1,0,0,0 days 00:00:35.000000000,0,1,0
1527,e4edb1c6-e36d-4a37-9573-b93108dc0d2c,10,2015-03-02 00:00:00,2015-03-02 21:53:34,2015-03-02 21:55:45,1,0,0,0 days 00:02:11.000000000,0,1,0
1528,e4edb1c6-e36d-4a37-9573-b93108dc0d2c,1,2014-11-29 00:00:00,2014-11-29 05:34:25,2014-11-29 06:16:21,1,0,0,0 days 00:41:56.000000000,0,1,0
1529,e4edb1c6-e36d-4a37-9573-b93108dc0d2c,4,2015-02-11 00:00:00,2015-02-11 06:23:01,2015-02-11 06:24:56,0,0,0,0 days 00:01:55.000000000,0,1,0
1530,e4edb1c6-e36d-4a37-9573-b93108dc0d2c,2,2014-12-13 00:00:00,2014-12-13 14:30:48,2014-12-13 14:39:18,1,0,0,0 days 00:08:30.000000000,0,1,0
1531,e4edb1c6-e36d-4a37-9573-b93108dc0d2c,3,2015-01-31 00:00:00,2015-01-31 10:51:01,2015-01-31 10:51:01,0,0,0,0 days 00:00:00.000000000,0,1,0
1532,e4edb1c6-e36d-4a37-9573-b93108dc0d2c,11,2015-03-03 00:00:00,2015-03-03 12:02:13,2015-03-03 12:02:14,0,0,0,0 days 00:00:01.000000000,0,1,0
1533,e4edb1c6-e36d-4a37-9573-b93108dc0d2c,5,2015-02-11 00:00:00,2015-02-11 09:08:44,2015-02-11 09:24:59,1,0,0,0 days 00:16:15.000000000,0,1,0
1534,b101f654-50e3-41b9-bdad-2791d4624f15,2,2014-12-14 00:00:00,2014-12-14 06:28:06,2014-12-14 06:28:56,0,0,0,0 days 00:00:50.000000000,0,1,0
1535,b101f654-50e3-41b9-bdad-2791d4624f15,1,2014-12-14 00:00:00,2014-12-14 06:28:04,2014-12-14 06:28:56,0,0,0,0 days 00:00:52.000000000,0,1,0
1536,8c65f804-7ab2-4ab9-bed2-f50c9f6c4c19,2,2015-01-27 00:00:00,2015-01-27 07:39:46,2015-01-27 07:43:24,0,0,0,0 days 00:03:38.000000000,0,1,0
1537,8c65f804-7ab2-4ab9-bed2-f50c9f6c4c19,3,2015-01-27 00:00:00,2015-01-27 20:45:21,2015-01-27 20:47:40,1,0,0,0 days 00:02:19.000000000,0,1,0
1538,8c65f804-7ab2-4ab9-bed2-f50c9f6c4c19,4,2015-01-28 00:00:00,2015-01-28 08:50:50,2015-01-28 09:40:35,1,1,1,0 days 00:49:45.000000000,0,0,1
1539,8c65f804-7ab2-4ab9-bed2-f50c9f6c4c19,5,2015-01-28 00:00:00,2015-01-28 09:39:07,2015-01-28 09:39:07,0,0,0,0 days 00:00:00.000000000,0,1,0
1540,8c65f804-7ab2-4ab9-bed2-f50c9f6c4c19,1,2015-01-27 00:00:00,2015-01-27 07:18:40,2015-01-27 07:49:20,1,1,0,0 days 00:30:40.000000000,0,1,0
1541,45e07d06-53a4-4256-add2-9c641f08d477,14,2014-09-05 00:00:00,2014-09-05 17:17:44,2014-09-05 17:19:51,0,0,0,0 days 00:02:07.000000000,0,1,0
1542,45e07d06-53a4-4256-add2-9c641f08d477,15,2014-09-12 00:00:00,2014-09-12 08:35:20,2014-09-12 08:35:20,0,0,0,0 days 00:00:00.000000000,0,1,0
1543,45e07d06-53a4-4256-add2-9c641f08d477,16,2014-09-19 00:00:00,2014-09-19 12:32:19,2014-09-19 12:34:31,1,0,0,0 days 00:02:12.000000000,0,1,0
1544,45e07d06-53a4-4256-add2-9c641f08d477,17,2014-09-19 00:00:00,2014-09-19 13:48:48,2014-09-19 13:52:33,1,0,0,0 days 00:03:45.000000000,0,1,0
1545,45e07d06-53a4-4256-add2-9c641f08d477,18,2014-09-19 00:00:00,2014-09-19 14:40:41,2014-09-19 14:41:09,1,0,0,0 days 00:00:28.000000000,0,1,0
1546,45e07d06-53a4-4256-add2-9c641f08d477,19,2014-09-23 00:00:00,2014-09-23 19:44:09,2014-09-23 19:47:05,1,0,0,0 days 00:02:56.000000000,0,1,0
1547,45e07d06-53a4-4256-add2-9c641f08d477,20,2014-12-06 00:00:00,2014-12-06 07:35:51,2014-12-06 07:52:36,0,0,0,0 days 00:16:45.000000000,0,1,0
1548,45e07d06-53a4-4256-add2-9c641f08d477,21,2014-12-22 00:00:00,2014-12-22 10:29:43,2014-12-22 10:32:18,0,0,0,0 days 00:02:35.000000000,0,1,0
1549,45e07d06-53a4-4256-add2-9c641f08d477,22,2014-12-22 00:00:00,2014-12-22 10:32:26,2014-12-22 10:32:27,0,0,0,0 days 00:00:01.000000000,0,1,0
1550,45e07d06-53a4-4256-add2-9c641f08d477,23,2015-01-21 00:00:00,2015-01-21 23:51:29,2015-01-21 23:53:51,1,0,0,0 days 00:02:22.000000000,0,1,0
1551,45e07d06-53a4-4256-add2-9c641f08d477,1,2014-08-12 00:00:00,2014-08-12 01:37:37,2014-08-12 01:38:17,0,0,0,0 days 00:00:40.000000000,1,0,0
1552,45e07d06-53a4-4256-add2-9c641f08d477,2,2014-08-12 00:00:00,2014-08-12 02:14:28,2014-08-12 02:14:33,0,0,0,0 days 00:00:05.000000000,1,0,0
1553,45e07d06-53a4-4256-add2-9c641f08d477,3,2014-08-12 00:00:00,2014-08-12 03:04:15,2014-08-12 03:04:38,0,0,0,0 days 00:00:23.000000000,1,0,0
1554,45e07d06-53a4-4256-add2-9c641f08d477,4,2014-08-25 00:00:00,2014-08-25 16:37:06,2014-08-25 16:37:06,0,0,0,0 days 00:00:00.000000000,0,1,0
1555,45e07d06-53a4-4256-add2-9c641f08d477,5,2014-08-25 00:00:00,2014-08-25 16:37:14,2014-08-25 16:45:12,0,1,0,0 days 00:07:58.000000000,0,1,0
1556,45e07d06-53a4-4256-add2-9c641f08d477,6,2014-08-28 00:00:00,2014-08-28 19:22:42,2014-08-28 19:24:45,0,1,0,0 days 00:02:03.000000000,0,1,0
1557,45e07d06-53a4-4256-add2-9c641f08d477,7,2014-08-28 00:00:00,2014-08-28 21:11:58,2014-08-28 21:25:40,0,1,0,0 days 00:13:42.000000000,0,1,0
1558,45e07d06-53a4-4256-add2-9c641f08d477,8,2014-08-29 00:00:00,2014-08-29 18:25:03,2014-08-29 18:26:38,0,1,0,0 days 00:01:35.000000000,0,1,0
1559,45e07d06-53a4-4256-add2-9c641f08d477,9,2014-08-31 00:00:00,2014-08-31 05:02:49,2014-08-31 05:03:10,0,0,0,0 days 00:00:21.000000000,0,1,0
1560,45e07d06-53a4-4256-add2-9c641f08d477,10,2014-08-31 00:00:00,2014-08-31 20:05:24,2014-08-31 20:08:23,0,0,0,0 days 00:02:59.000000000,0,1,0
1561,45e07d06-53a4-4256-add2-9c641f08d477,11,2014-09-01 00:00:00,2014-09-01 06:34:41,2014-09-01 06:37:54,0,1,0,0 days 00:03:13.000000000,0,1,0
1562,45e07d06-53a4-4256-add2-9c641f08d477,12,2014-09-01 00:00:00,2014-09-01 07:12:55,2014-09-01 07:13:02,0,0,0,0 days 00:00:07.000000000,0,1,0
1563,45e07d06-53a4-4256-add2-9c641f08d477,13,2014-09-01 00:00:00,2014-09-01 07:27:29,2014-09-01 08:42:08,0,0,0,0 days 01:14:39.000000000,0,1,0
1564,30fae64a-38f5-4803-bad7-088825fe6a3b,1,2014-05-28 00:00:00,2014-05-28 04:20:04,2014-05-28 04:28:05,0,1,0,0 days 00:08:01.000000000,1,0,0
1565,30fae64a-38f5-4803-bad7-088825fe6a3b,7,2014-07-04 00:00:00,2014-07-04 09:57:09,2014-07-04 09:59:31,0,1,0,0 days 00:02:22.000000000,1,0,0
1566,30fae64a-38f5-4803-bad7-088825fe6a3b,8,2014-07-05 00:00:00,2014-07-05 09:44:58,2014-07-05 10:09:47,0,0,0,0 days 00:24:49.000000000,1,0,0
1567,30fae64a-38f5-4803-bad7-088825fe6a3b,2,2014-05-30 00:00:00,2014-05-30 23:45:47,2014-05-31 00:01:54,0,0,0,0 days 00:16:07.000000000,1,0,0
1568,30fae64a-38f5-4803-bad7-088825fe6a3b,4,2014-06-22 00:00:00,2014-06-22 18:58:08,2014-06-22 18:58:14,0,0,0,0 days 00:00:06.000000000,0,0,1
1569,30fae64a-38f5-4803-bad7-088825fe6a3b,5,2014-06-26 00:00:00,2014-06-26 11:21:17,2014-06-26 11:24:13,0,0,0,0 days 00:02:56.000000000,1,0,0
1570,30fae64a-38f5-4803-bad7-088825fe6a3b,9,2014-07-06 00:00:00,2014-07-06 09:38:46,2014-07-06 09:46:27,1,0,0,0 days 00:07:41.000000000,1,0,0
1571,30fae64a-38f5-4803-bad7-088825fe6a3b,6,2014-07-01 00:00:00,2014-07-01 08:29:52,2014-07-01 08:36:24,0,0,0,0 days 00:06:32.000000000,1,0,0
1572,30fae64a-38f5-4803-bad7-088825fe6a3b,10,2014-07-06 00:00:00,2014-07-06 14:15:26,2014-07-06 14:22:13,0,0,0,0 days 00:06:47.000000000,1,0,0
1573,30fae64a-38f5-4803-bad7-088825fe6a3b,11,2014-07-06 00:00:00,2014-07-06 15:34:09,2014-07-06 15:35:20,0,0,0,0 days 00:01:11.000000000,1,0,0
1574,30fae64a-38f5-4803-bad7-088825fe6a3b,12,2014-07-06 00:00:00,2014-07-06 19:06:16,2014-07-06 19:06:26,0,0,0,0 days 00:00:10.000000000,1,0,0
1575,30fae64a-38f5-4803-bad7-088825fe6a3b,13,2014-07-07 00:00:00,2014-07-07 04:17:08,2014-07-07 04:25:51,1,0,0,0 days 00:08:43.000000000,1,0,0
1576,30fae64a-38f5-4803-bad7-088825fe6a3b,14,2014-07-07 00:00:00,2014-07-07 04:21:01,2014-07-07 04:25:21,0,0,0,0 days 00:04:20.000000000,0,0,1
1577,30fae64a-38f5-4803-bad7-088825fe6a3b,15,2014-07-08 00:00:00,2014-07-08 22:12:30,2014-07-08 22:42:08,1,0,0,0 days 00:29:38.000000000,1,0,0
1578,30fae64a-38f5-4803-bad7-088825fe6a3b,16,2014-07-09 00:00:00,2014-07-09 05:41:11,2014-07-09 06:03:27,1,1,0,0 days 00:22:16.000000000,1,0,0
1579,30fae64a-38f5-4803-bad7-088825fe6a3b,17,2014-07-10 00:00:00,2014-07-10 00:34:17,2014-07-10 00:43:51,0,1,0,0 days 00:09:34.000000000,1,0,0
1580,30fae64a-38f5-4803-bad7-088825fe6a3b,18,2014-07-11 00:00:00,2014-07-11 20:02:31,2014-07-11 20:08:41,0,1,0,0 days 00:06:10.000000000,1,0,0
1581,30fae64a-38f5-4803-bad7-088825fe6a3b,19,2014-07-14 00:00:00,2014-07-14 03:52:12,2014-07-14 03:53:03,0,0,0,0 days 00:00:51.000000000,1,0,0
1582,30fae64a-38f5-4803-bad7-088825fe6a3b,20,2014-07-31 00:00:00,2014-07-31 07:12:11,2014-07-31 07:14:38,0,0,0,0 days 00:02:27.000000000,0,0,1
1583,30fae64a-38f5-4803-bad7-088825fe6a3b,21,2014-07-31 00:00:00,2014-07-31 07:13:25,2014-07-31 07:18:43,0,0,0,0 days 00:05:18.000000000,0,0,1
1584,30fae64a-38f5-4803-bad7-088825fe6a3b,22,2014-08-08 00:00:00,2014-08-08 04:02:02,2014-08-08 04:03:03,0,0,0,0 days 00:01:01.000000000,0,0,1
1585,30fae64a-38f5-4803-bad7-088825fe6a3b,23,2014-11-08 00:00:00,2014-11-08 19:16:38,2014-11-08 19:17:07,0,0,0,0 days 00:00:29.000000000,1,0,0
1586,30fae64a-38f5-4803-bad7-088825fe6a3b,3,2014-06-22 00:00:00,2014-06-22 01:08:28,2014-06-22 01:16:19,0,0,0,0 days 00:07:51.000000000,0,0,1
1587,9241bf28-7a36-4f7a-a580-ac3c568e38ac,39,2015-03-17 00:00:00,2015-03-17 22:36:27,2015-03-17 22:41:51,1,0,0,0 days 00:05:24.000000000,1,0,0
1588,9241bf28-7a36-4f7a-a580-ac3c568e38ac,38,2015-03-17 00:00:00,2015-03-17 07:16:10,2015-03-17 07:16:10,0,0,0,0 days 00:00:00.000000000,0,1,0
1589,9241bf28-7a36-4f7a-a580-ac3c568e38ac,10,2015-03-03 00:00:00,2015-03-03 01:56:46,2015-03-03 02:31:07,0,0,0,0 days 00:34:21.000000000,0,1,0
1590,9241bf28-7a36-4f7a-a580-ac3c568e38ac,11,2015-03-03 00:00:00,2015-03-03 01:57:38,2015-03-03 02:31:57,0,0,0,0 days 00:34:19.000000000,0,1,0
1591,9241bf28-7a36-4f7a-a580-ac3c568e38ac,12,2015-03-03 00:00:00,2015-03-03 13:12:02,2015-03-03 13:12:07,0,0,0,0 days 00:00:05.000000000,0,1,0
1592,9241bf28-7a36-4f7a-a580-ac3c568e38ac,13,2015-03-03 00:00:00,2015-03-03 13:12:11,2015-03-03 13:12:14,0,0,0,0 days 00:00:03.000000000,0,1,0
1593,9241bf28-7a36-4f7a-a580-ac3c568e38ac,14,2015-03-04 00:00:00,2015-03-04 08:27:06,2015-03-04 08:27:06,0,0,0,0 days 00:00:00.000000000,0,1,0
1594,9241bf28-7a36-4f7a-a580-ac3c568e38ac,15,2015-03-04 00:00:00,2015-03-04 10:04:10,2015-03-04 10:04:10,0,0,0,0 days 00:00:00.000000000,0,1,0
1595,9241bf28-7a36-4f7a-a580-ac3c568e38ac,16,2015-03-05 00:00:00,2015-03-05 01:52:35,2015-03-05 01:52:35,0,0,0,0 days 00:00:00.000000000,0,1,0
1596,9241bf28-7a36-4f7a-a580-ac3c568e38ac,17,2015-03-05 00:00:00,2015-03-05 01:59:17,2015-03-05 01:59:17,0,1,0,0 days 00:00:00.000000000,0,0,1
1597,9241bf28-7a36-4f7a-a580-ac3c568e38ac,18,2015-03-05 00:00:00,2015-03-05 11:23:30,2015-03-05 11:23:30,0,0,0,0 days 00:00:00.000000000,0,1,0
